frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y,fly6_x,fly6_y,fly7_x,fly7_y,fly8_x,fly8_y,fly9_x,fly9_y,fly10_x,fly10_y,fly11_x,fly11_y,fly12_x,fly12_y,fly13_x,fly13_y,fly14_x,fly14_y,fly15_x,fly15_y
727,954.2142857142857,911.0714285714286,1365.857142857143,2044.2857142857142,443.42857142857144,2261,1375,1863,1599.5714285714287,1017,926.2857142857143,1744,205.71428571428572,1308.7142857142858,1674.142857142857,1080.5714285714287,1599,2038,851,1302,1027.857142857143,1227,1731.4285714285713,1260.9285714285713,442,2260,761.8571428571429,1772,661.7142857142857,897.2857142857143
728,876.5714285714286,882,1364.7142857142858,2044,443.2857142857143,2261,1375,1863,1599.7142857142858,1017.1428571428571,926.2857142857143,1743.857142857143,206.71428571428572,1306.857142857143,1674.142857142857,1080.2857142857142,1599,2038,851,1302,1027.857142857143,1227,1885.5714285714287,1335.5,442,2260,761.8571428571429,1772,662.5714285714286,896.8571428571429
729,875.1428571428571,888.8571428571429,1364.2857142857142,2043.7142857142858,443.14285714285717,2261,1375,1863,1599.5714285714287,1017.2857142857143,926.2857142857143,1743.7142857142858,207.71428571428572,1305.142857142857,1674.142857142857,1080.142857142857,1599,2038,851,1302,1027.857142857143,1227,1962.857142857143,1373.4285714285713,442,2260,761.8571428571429,1772,662.8571428571429,896.5714285714286
730,874,895.5714285714286,1364.4285714285713,2043.4285714285713,443.14285714285717,2261,1375,1863,1599.4285714285713,1017.4285714285714,926.2857142857143,1743.5714285714287,208.85714285714286,1302.857142857143,1674.142857142857,1080,1599,2038,851,1302,1027.857142857143,1227,1963.2857142857142,1375,442,2260,761.8571428571429,1772,663,896.5714285714286
731,872.8571428571429,902.5714285714286,1364.7142857142858,2043,443.14285714285717,2261,1375,1863,1599.4285714285713,1017.4285714285714,926.4285714285714,1743.4285714285713,210.14285714285714,1300.2857142857142,1674.142857142857,1080,1599,2038,851,1302,1027.857142857143,1227,1963.7142857142858,1375.857142857143,442,2260,761.8571428571429,1772.142857142857,663,896.4285714285714
732,871.5714285714286,909.7142857142857,1365.4285714285713,2042.7142857142858,443.14285714285717,2261,1375,1863,1599.4285714285713,1017.4285714285714,926.5714285714286,1743.4285714285713,211.57142857142858,1297.5714285714287,1674,1079.857142857143,1599,2038,851,1302,1027.857142857143,1227,1964.142857142857,1376.2857142857142,442,2260,761.8571428571429,1772.142857142857,663.1428571428571,896.5714285714286
733,870.2857142857143,917.1428571428571,1366.142857142857,2042.7142857142858,443.2857142857143,2261,1375,1863,1599.2857142857142,1017.1428571428571,926.5714285714286,1743.2857142857142,213,1294.857142857143,1674,1079.7142857142858,1599,2038,851,1302,1028,1227.142857142857,1964.7142857142858,1376.4285714285713,442,2260,761.8571428571429,1772.142857142857,663.4285714285714,896.5714285714286
734,869,925,1367,2042.857142857143,443.14285714285717,2261,1375,1863,1599.142857142857,1016.8571428571429,926.5714285714286,1743.142857142857,214.57142857142858,1292.2857142857142,1674,1079.5714285714287,1599,2038,851.1428571428571,1302,1027.857142857143,1227.4285714285713,1965.4285714285713,1376.7142857142858,442,2260,762,1772.142857142857,664,896.5714285714286
735,867.7142857142857,932.8571428571429,1367.7142857142858,2044.142857142857,443.2857142857143,2261,1375,1863,1599.142857142857,1016.7142857142857,926.7142857142857,1743.142857142857,216.71428571428572,1289.142857142857,1674,1079.4285714285713,1599,2038,851.2857142857143,1302,1027.857142857143,1227.857142857143,1966,1376.857142857143,442,2260,762,1772.142857142857,664.8571428571429,896.4285714285714
736,866.1428571428571,941,1368.5714285714287,2046,443.2857142857143,2261,1375,1863,1599.2857142857142,1016.8571428571429,926.8571428571429,1743.142857142857,219,1285.7142857142858,1674,1079.2857142857142,1599,2038,851.4285714285714,1302,1027.7142857142858,1228.4285714285713,1966.2857142857142,1376.7142857142858,442,2260,762,1772.142857142857,666.1428571428571,896.1428571428571
737,864.5714285714286,949.5714285714286,1369.7142857142858,2048,443.42857142857144,2261,1375,1863,1599.2857142857142,1017,927,1743.142857142857,221.14285714285714,1282.7142857142858,1674,1079.142857142857,1599,2038,851.5714285714286,1302,1027.5714285714287,1229,1966.142857142857,1376.142857142857,442,2260,762,1772.142857142857,668,895.7142857142857
738,863.1428571428571,958.4285714285714,1371.142857142857,2050.285714285714,443.57142857142856,2261,1375,1863,1599.4285714285713,1017,927,1743.142857142857,223.28571428571428,1279.857142857143,1674,1079,1599,2037.857142857143,851.7142857142857,1302,1027.4285714285713,1229.7142857142858,1965.2857142857142,1375.142857142857,442,2260,762,1772,670.1428571428571,895.2857142857143
739,861.8571428571429,967.5428571428571,1372.5714285714287,2052.8571428571427,443.7142857142857,2261,1375,1863,1599.5714285714287,1017,927,1743,225.42857142857142,1276.857142857143,1674,1079,1599,2037.7142857142858,851.8571428571429,1302,1027.142857142857,1230.4285714285713,1964.142857142857,1373.7142857142858,442,2260,762,1772,672.4285714285714,894.5714285714286
740,860.5714285714286,976.7714285714285,1374.2857142857142,2055.4285714285716,443.7142857142857,2261,1375,1863,1599.7142857142858,1017.1428571428571,927,1743,227.57142857142858,1274,1674,1079,1599,2037.5714285714287,852,1302,1026.7142857142858,1231,1962.857142857143,1372.2857142857142,442,2260,762,1772,674.8571428571429,893.8571428571429
741,859.2857142857143,985.9714285714284,1376,2058.285714285714,443.85714285714283,2261,1375,1863,1599.7142857142858,1017.2857142857143,927,1743,229.71428571428572,1271.142857142857,1674,1079,1599,2037.4285714285713,852,1302,1026.4285714285713,1231.2857142857142,1961.5714285714287,1371.142857142857,442,2260,762,1772,677.2857142857143,892.8571428571429
742,858,995.2857142857143,1378,2060.285714285714,443.85714285714283,2261,1375,1863,1599.7142857142858,1017.2857142857143,927,1743,231.71428571428572,1268.2142857142858,1674,1079,1599,2037.2857142857142,851.8571428571429,1302,1026.4285714285713,1231.7142857142858,1960.4285714285713,1370.142857142857,442,2260,762,1772,680.1428571428571,891.8571428571429
743,857,1004.4285714285714,1380,2062.1428571428573,444,2261,1375,1863,1599.7142857142858,1017.2857142857143,927,1743,233.85714285714286,1264.9285714285713,1674,1079,1599,2037.142857142857,851.7142857142857,1302,1026.7142857142858,1232,1959.5714285714287,1369.4285714285713,442,2260,762,1772,706.7142857142857,915
744,856.8487394957983,1015.1008403361344,1382,2064.1428571428573,444,2261,1375,1863,1599.857142857143,1017.2857142857143,927,1743,235.85714285714286,1261.5,1674,1079,1599,2037,851.7142857142857,1302,1027.2857142857142,1232,1959.142857142857,1368.7142857142858,442,2260,762,1772,756.8571428571429,962.2857142857143
745,857.5462185,1027.3025210084033,1344.9285714285713,1993.5714285714287,444,2261,1375,1863,1599.857142857143,1017.4285714285714,927,1743,238,1258.2142857142858,1674,1079.142857142857,1599,2037.142857142857,851.7142857142857,1302,1028,1231.5714285714287,1959,1368.142857142857,442,2260,762,1772,806.8571428571429,1009.5714285714286
746,859.092437,1041.2050420168068,1268.9285714285713,1850.2857142857142,444,2261,1375,1863,1599.857142857143,1017.5714285714286,927,1743,240.14285714285714,1255.0714285714287,1674,1079.4285714285713,1599.142857142857,2037.142857142857,851.5714285714286,1302,1029,1231.142857142857,1959,1367.7142857142858,442,2260,762,1772,856.7142857142857,1057.142857142857
747,861.4873949579833,1056.8084033613445,1192.0714285714287,1708.4285714285713,444,2261,1375,1863,1599.857142857143,1017.7142857142857,927,1743,242.42857142857142,1251.7857142857142,1673.857142857143,1079.7142857142858,1599.142857142857,2037.2857142857142,851.4285714285714,1302,1030.142857142857,1230.857142857143,1959,1367.2857142857142,442,2260,762,1772,906.2857142857143,1105
748,864.7310924369748,1074.1126050420166,1114.357142857143,1567.857142857143,444,2261,1375,1863,1600,1017.8571428571429,927,1743,244.71428571428572,1248.357142857143,1673.857142857143,1079.857142857143,1599.142857142857,2037.2857142857142,851.2857142857143,1302,1031.2857142857142,1231,1958.857142857143,1367,442,2260,762,1772,955.5714285714286,1153.2857142857142
749,868.8235294117648,1093.1176470588234,1035.642857142857,1428,444,2261,1375,1863,1599.857142857143,1018,927,1743,247,1245.2857142857142,1673.857142857143,1080,1599.142857142857,2037.2857142857142,851.2857142857143,1302,1032,1231,1959,1366.857142857143,442,2260,762,1772,1004.1428571428571,1201.7142857142858
750,873.7647058823529,1113.8235294117646,955.9285714285714,1289,444,2261,1375,1863,1599.7142857142858,1018,927,1743,249.28571428571428,1242.2857142857142,1673.7142857142858,1080.142857142857,1599.2857142857142,2037.2857142857142,851.2857142857143,1302,1032.4285714285713,1231.142857142857,1959.142857142857,1367,442,2260,762,1772,1028.4285714285713,1226.2857142857142
751,878.7058823529412,1134.5294117647059,875.0714285714286,1151.142857142857,443.85714285714283,2260.8571428571427,1375,1863,1599.5714285714287,1018,927,1743,251.85714285714286,1239.142857142857,1673.7142857142858,1080.2857142857142,1599.4285714285713,2037.2857142857142,851.1428571428571,1302,1032.4285714285713,1231.5714285714287,1959.5714285714287,1367.5714285714287,442,2260,762,1772,1028.5714285714287,1227
752,883.6470588235295,1155.235294117647,832.1428571428571,1087.142857142857,443.7142857142857,2260.714285714286,1375,1863,1599.5714285714287,1018,927,1743,254.71428571428572,1235.2857142857142,1673.7142857142858,1080.2857142857142,1599.5714285714287,2037.142857142857,851,1302.142857142857,1032.2857142857142,1232.2857142857142,1960.142857142857,1368.7142857142858,442,2259.8571428571427,762,1772,1028.5714285714287,1228
753,888.5882352941177,1175.941176470588,827,1096.857142857143,443.7142857142857,2260.5714285714284,1375,1863,1599.5714285714287,1018,927,1743,257.7142857142857,1231,1673.7142857142858,1080.142857142857,1599.4285714285713,2037.142857142857,851,1302.2857142857142,1032,1233.142857142857,1961.142857142857,1370.4285714285713,442.14285714285717,2259.714285714286,762,1772,1028.2857142857142,1228.857142857143
754,893.5294117647057,1196.6470588235295,821.5714285714286,1106.142857142857,443.7142857142857,2260.4285714285716,1375,1863,1599.5714285714287,1017.8571428571429,927,1743,260.85714285714283,1226.5714285714287,1673.857142857143,1080,1599.4285714285713,2037.142857142857,851,1302.4285714285713,1031.5714285714287,1233.857142857143,1962.2857142857142,1372.2857142857142,442.2857142857143,2259.5714285714284,762,1772,1028,1229.5714285714287
755,898.4705882352943,1217.3529411764705,815.7142857142857,1115,443.7142857142857,2260.285714285714,1375,1863,1599.4285714285713,1017.7142857142857,926.8571428571429,1743.142857142857,264.14285714285717,1221.857142857143,1673.7142857142858,1080,1599.4285714285713,2037.2857142857142,851,1302.5714285714287,1031.142857142857,1234.2857142857142,1963.2857142857142,1374.142857142857,442.42857142857144,2259.5714285714284,762,1772,1027.7142857142858,1230.142857142857
756,903.4117647058823,1238.058823529412,809.2857142857143,1124.2857142857142,443.42857142857144,2260,1374.857142857143,1863,1599.4285714285713,1017.5714285714286,926.7142857142857,1743.2857142857142,267.57142857142856,1217,1673.5714285714287,1080,1599.4285714285713,2037.2857142857142,851,1302.5714285714287,1030.7142857142858,1234.5714285714287,1963.857142857143,1375.857142857143,442.57142857142856,2259.5714285714284,762,1772,1027.4285714285713,1230.5714285714287
757,908.3529411764706,1258.764705882353,802.2857142857143,1133,443.14285714285717,2259.714285714286,1374.7142857142858,1863,1599.5714285714287,1017.4285714285714,926.7142857142857,1743.2857142857142,271,1212.2857142857142,1673.5714285714287,1080,1599.2857142857142,2037.4285714285713,851,1302.5714285714287,1030.4285714285713,1234.5714285714287,1964.4285714285713,1377.2857142857142,442.7142857142857,2259.5714285714284,762,1772.142857142857,1027.2857142857142,1230.7142857142858
758,913.2941176470588,1279.4705882352941,794.7142857142857,1141,443,2259.5714285714284,1374.5714285714287,1863,1599.5714285714287,1017.2857142857143,926.7142857142857,1743.2857142857142,274.2857142857143,1207.5714285714287,1673.4285714285713,1079.857142857143,1599.142857142857,2037.5714285714287,851,1302.5714285714287,1030.4285714285713,1234.5714285714287,1964.5714285714287,1378.5714285714287,442.85714285714283,2259.5714285714284,762,1772.2857142857142,1027.4285714285713,1230.7142857142858
759,918.2352941,1300.1764705882354,786.7142857142857,1148.4285714285713,442.85714285714283,2259.4285714285716,1374.5714285714287,1863,1599.4285714285713,1017.1428571428571,926.7142857142857,1743.2857142857142,277.42857142857144,1203.142857142857,1673.2857142857142,1079.7142857142858,1599,2037.7142857142858,851,1302.4285714285713,1030.7142857142858,1234.4285714285713,1964.7142857142858,1380,443,2259.714285714286,762,1772.2857142857142,1010,1203.9285714285713
760,923.1764705882352,1320.8823529411764,778.2857142857143,1155.2857142857142,442.57142857142856,2259.4285714285716,1374.5714285714287,1863,1599.4285714285713,1017,926.7142857142857,1743.2857142857142,280.7142857142857,1198.857142857143,1673.142857142857,1079.5714285714287,1599,2037.857142857143,851,1302.2857142857142,1031.2857142857142,1234.142857142857,1964.7142857142858,1381.2857142857142,443,2259.8571428571427,762,1772.4285714285713,975.1428571428571,1150.5
761,939.8641456582634,1356.0112044817927,769.4285714285714,1161.7142857142858,442.2857142857143,2259.4285714285716,1374.5714285714287,1863,1599.4285714285713,1017,926.7142857142857,1743.2857142857142,284.14285714285717,1194.2857142857142,1673,1079.4285714285713,1599,2037.857142857143,851,1302.142857142857,1032.5714285714287,1233.7142857142858,1964.857142857143,1382.4285714285713,443.14285714285717,2260,762,1772.5714285714287,941,1096.9285714285713
762,968.2983193277312,1405.5630252100839,760.2857142857143,1167.5714285714287,442,2259.4285714285716,1374.5714285714287,1863,1599.5714285714287,1017.1428571428571,926.8571428571429,1743.142857142857,287.57142857142856,1189.7142857142858,1673,1079.2857142857142,1599,2037.857142857143,851,1302,1034.142857142857,1233.2857142857142,1965.4285714285713,1384,443.2857142857143,2260,762,1772.5714285714287,907.4285714285714,1043.0714285714287
763,1008.4789915966386,1469.5378151260504,750.8571428571429,1172.5714285714287,442,2259.5714285714284,1374.7142857142858,1863,1599.7142857142858,1017.2857142857143,927,1743,291,1185.2857142857142,1673,1079.142857142857,1599,2038,851,1302,1036.142857142857,1233,1966.2857142857142,1386.4285714285713,443.2857142857143,2260,762,1772.5714285714287,874.8571428571429,988.9285714285714
764,1060.406162464986,1547.9355742296918,741,1177.5714285714287,442,2259.714285714286,1374.857142857143,1863,1599.7142857142858,1017.4285714285714,926.8571428571429,1743,294.42857142857144,1180.857142857143,1673,1079,1599,2038,851,1302,1038.2857142857142,1232.857142857143,1967.142857142857,1389.4285714285713,443.2857142857143,2260,762,1772.4285714285713,843.2857142857143,934.6428571428571
765,1124.0798319327732,1640.7563025210086,731,1182,442,2259.8571428571427,1375,1863,1599.857142857143,1017.4285714285714,926.7142857142857,1743,298.2857142857143,1176.4285714285713,1673,1079,1599,2038,851,1302,1040.5714285714287,1232.7142857142858,1968.142857142857,1392.2857142857142,443.2857142857143,2260,762,1772.2857142857142,812.5714285714286,880.0714285714286
766,1199.5,1748,720.5714285714286,1186.142857142857,442,2260,1375,1863,1600.142857142857,1017.4285714285714,926.5714285714286,1743,302,1172.2857142857142,1673,1079,1599,2038,851,1302,1033.142857142857,1246.357142857143,1969,1394.7142857142858,443.2857142857143,2260,762,1772.2857142857142,800.7142857142857,851.8571428571429
767,1274.357142857143,1852.2857142857142,709.8571428571429,1189.7142857142858,442,2260,1375,1863,1600.2857142857142,1017.7142857142857,926.4285714285714,1743,305.7142857142857,1167.857142857143,1673,1079,1599,2037.857142857143,851,1302,1016,1273.642857142857,1969.7142857142858,1397,443.42857142857144,2260.1428571428573,762,1772.142857142857,807,850.1428571428571
768,1315.047619047619,1893.690476190476,698.5714285714286,1192.7142857142858,442,2260,1375,1863,1600.142857142857,1017.8571428571429,926.2857142857143,1743,309.42857142857144,1163.5714285714287,1673,1079,1599,2037.857142857143,851,1302,997.8571428571429,1301.642857142857,1970.4285714285713,1399.7142857142858,443.42857142857144,2260.285714285714,762,1772,813,848.5714285714286
769,1321.5714285714287,1872.2142857142858,687.4285714285714,1194.857142857143,442,2260,1375,1863,1600.142857142857,1017.8571428571429,926.1428571428571,1743,313.14285714285717,1159.4285714285713,1673.142857142857,1079,1599,2037.857142857143,851.1428571428571,1302,978.7142857142857,1330.357142857143,1971.2857142857142,1402,443.2857142857143,2260.285714285714,762,1772.142857142857,819.5714285714286,847
770,1293.9285714285713,1787.857142857143,676.4285714285714,1196.2857142857142,442,2260,1374.857142857143,1863,1600,1017.7142857142857,926.1428571428571,1743,316.7142857142857,1155.4285714285713,1673.2857142857142,1079,1599,2037.7142857142858,851.2857142857143,1302,958.7142857142857,1359.642857142857,1972.142857142857,1403.7142857142858,443.2857142857143,2260.285714285714,762,1772.2857142857142,826.2857142857143,845.4285714285714
771,1232.1190476190477,1640.6190476190475,665.5714285714286,1196.857142857143,442,2260,1374.857142857143,1863,1600.142857142857,1017.5714285714286,926.2857142857143,1743,320.2857142857143,1151.5714285714287,1673.4285714285713,1079.142857142857,1599,2037.5714285714287,851.4285714285714,1302,938.1428571428571,1389.2142857142858,1973,1405.4285714285713,443.42857142857144,2260.4285714285716,762,1772.4285714285713,862.9047619047618,904.9047619047618
772,1158.857142857143,1475.7142857142858,654.2857142857143,1197,442,2260,1374.857142857143,1863,1600.4285714285713,1017.7142857142857,926.4285714285714,1743,323.42857142857144,1147.7142857142858,1673.5714285714287,1079.2857142857142,1599,2037.4285714285713,851.4285714285714,1302.142857142857,917,1419.357142857143,1974.142857142857,1407.857142857143,443.57142857142856,2260.5714285714284,762,1772.5714285714287,929.2857142857143,1025.4285714285713
773,1073.857142857143,1293.142857142857,643.1428571428571,1196.4285714285713,442,2260,1374.857142857143,1863,1600.142857142857,1017.8571428571429,926.5714285714286,1743,326.57142857142856,1143.7142857142858,1673.5714285714287,1079.2857142857142,1599.142857142857,2037.142857142857,851.5714285714286,1302.2857142857142,905,1436.5714285714287,1976,1411.2857142857142,443.7142857142857,2260.714285714286,762,1772.7142857142858,1025.2857142857142,1207
774,989.7142857142857,1110.5714285714287,632,1195.2857142857142,442,2260,1374.857142857143,1863,1599.857142857143,1017.5714285714286,926.7142857142857,1743,329.57142857142856,1140,1673.5714285714287,1079.4285714285713,1599.2857142857142,2037,851.5714285714286,1302.4285714285713,902.1428571428571,1441,1978.142857142857,1415.2857142857142,443.7142857142857,2260.714285714286,762,1772.857142857143,1121.2857142857142,1388.857142857143
775,928.1428571428571,973.3571428571429,621,1193.857142857143,442,2260,1374.857142857143,1863,1599.857142857143,1017.4285714285714,926.8571428571429,1743,332.42857142857144,1136.5714285714287,1673.5714285714287,1079.5714285714287,1599.4285714285713,2036.857142857143,851.7142857142857,1302.5714285714287,899.2857142857143,1445.5714285714287,1980.142857142857,1419.5714285714287,443.7142857142857,2260.714285714286,762,1773,1217.4285714285713,1570.7142857142858
776,889.1428571428571,881.5,609.5714285714286,1192.4285714285713,442,2260,1374.857142857143,1863,1599.857142857143,1017.2857142857143,927,1743.142857142857,335.14285714285717,1133.2857142857142,1673.4285714285713,1079.5714285714287,1599.5714285714287,2036.7142857142858,851.7142857142857,1302.7142857142858,896.8571428571429,1450.4285714285713,1982,1424,443.85714285714283,2260.8571428571427,762,1772.857142857143,1313.357142857143,1752.9285714285713
777,872.5714285714286,834.7142857142857,598,1190.7142857142858,442,2260,1375,1863,1600,1017.2857142857143,927,1743.2857142857142,337.57142857142856,1130,1673.2857142857142,1079.5714285714287,1599.7142857142858,2036.5714285714287,851.7142857142857,1302.857142857143,894.5714285714286,1455.142857142857,1983.7142857142858,1428.7142857142858,444,2261,762,1772.7142857142858,1409.0714285714287,1935.5
778,878.8571428571429,833.1428571428571,586.5714285714286,1189,442,2260,1375,1863,1599.7142857142858,1017.2857142857143,927,1743.4285714285713,339.7142857142857,1127,1673.142857142857,1079.5714285714287,1599.857142857143,2036.4285714285713,851.5714285714286,1303,892.5714285714286,1460.2857142857142,1985.5714285714287,1433.5714285714287,444,2261,762,1772.5714285714287,1474.595238095238,2057.4523809523807
779,885,831.7142857142857,575.5714285714286,1187.5714285714287,442,2260,1375,1863,1599.2857142857142,1017.1428571428571,927,1743.5714285714287,341.7142857142857,1124.4285714285713,1673,1079.5714285714287,1600.142857142857,2036.2857142857142,851.5714285714286,1303,890.2857142857143,1465.4285714285713,1987.4285714285713,1438.4285714285713,444,2261,762,1772.4285714285713,1475.357142857143,2055.0714285714284
780,891.3506493506493,830.4675324675325,565.1428571428571,1186.142857142857,442,2260,1374.857142857143,1863,1599.2857142857142,1016.8571428571429,927,1743.7142857142858,343.2857142857143,1122.4285714285713,1673.142857142857,1079.5714285714287,1600.2857142857142,2036.2857142857142,851.4285714285714,1303,888,1470.2857142857142,1989,1442.857142857143,444,2261,762,1772.2857142857142,1411.357142857143,1928.357142857143
781,897.6233766233767,829.1168831168832,555.2857142857143,1185,442,2260,1374.7142857142858,1863,1599.2857142857142,1016.7142857142857,927,1743.857142857143,344.42857142857144,1121,1673.142857142857,1079.4285714285713,1600.4285714285713,2036.2857142857142,851.4285714285714,1303,885.5714285714286,1475.5714285714287,1990.4285714285713,1447.2857142857142,444,2261,762,1772.142857142857,1346.7857142857142,1801.5
782,903.9610389610389,827.8051948051949,546,1184,442,2260,1374.7142857142858,1863,1599.2857142857142,1016.5714285714286,927,1744,345.14285714285717,1120,1673.142857142857,1079.4285714285713,1600.5714285714287,2036.142857142857,851.2857142857143,1303,883.5714285714286,1481,1991.857142857143,1451.857142857143,444,2261,762,1772,1281.642857142857,1674.642857142857
783,910.3636363636363,826.5324675324675,537.5714285714286,1182.7142857142858,442,2260,1374.7142857142858,1863,1599.2857142857142,1016.4285714285714,927,1744,345.57142857142856,1119.4285714285713,1673.142857142857,1079.4285714285713,1600.5714285714287,2036,851.1428571428571,1303,881.7142857142857,1486.2857142857142,1993.7142857142858,1456.857142857143,444,2261,762,1772,1215.5714285714287,1547.7142857142858
784,916.9740259740258,825.5844155844155,530,1181.5714285714287,442,2260,1374.7142857142858,1863,1599.2857142857142,1016.2857142857143,927,1744,345.85714285714283,1119.2857142857142,1673.142857142857,1079.4285714285713,1600.5714285714287,2036,851,1303,880,1491.5714285714287,1995.857142857143,1462,444,2261,762,1772,1148.7142857142858,1420.7142857142858
785,923.3636363636364,824.8181818181819,522.8571428571429,1180.142857142857,442,2260,1374.5714285714287,1863,1599.4285714285713,1016.1428571428571,927,1744,346,1119.2857142857142,1673.142857142857,1079.2857142857142,1600.5714285714287,2036,851,1303,878.2857142857143,1496.857142857143,1998.142857142857,1467.142857142857,444,2261,762,1772,1081,1293.5714285714287
786,929.8181818181818,824.0909090909091,516.5714285714286,1178.142857142857,442,2260,1374.4285714285713,1863,1599.5714285714287,1016,927,1743.857142857143,346,1119.4285714285713,1673.142857142857,1079.142857142857,1600.4285714285713,2036,851,1302.857142857143,877.4285714285714,1502.5714285714287,2000.4285714285713,1472.2857142857142,444,2261,762,1772,1047.142857142857,1230
787,936.2727272727273,823.3636363636364,510.85714285714283,1175.5714285714287,442,2260,1374.4285714285713,1863,1599.7142857142858,1016,927,1743.7142857142858,346,1119.5714285714287,1673,1079.142857142857,1600.2857142857142,2036,851,1302.857142857143,877.1428571428571,1508.7142857142858,2002.5714285714287,1477.7142857142858,444,2261,762,1772,1047.142857142857,1230
788,942.7272727272727,822.6363636363636,505.85714285714283,1172.5714285714287,442,2260,1374.4285714285713,1862.857142857143,1599.7142857142858,1016,927,1743.5714285714287,346,1119.7142857142858,1673,1079.142857142857,1600.142857142857,2036,851,1302.7142857142858,877.4285714285714,1513.857142857143,2004.857142857143,1483.4285714285713,444,2261,762,1772,1047.142857142857,1230
789,949.1818181818182,821.9090909090909,501.57142857142856,1169,442,2260,1374.4285714285713,1862.7142857142858,1599.7142857142858,1016,927,1743.4285714285713,346,1119.857142857143,1673,1079.142857142857,1600,2036,851,1302.5714285714287,877.7142857142857,1518.2857142857142,2007.2857142857142,1489.4285714285713,443.85714285714283,2260.8571428571427,762,1772,1047.142857142857,1230
790,955.6363636363637,821.1818181818181,497.7142857142857,1165.4285714285713,442,2260,1374.4285714285713,1862.5714285714287,1599.5714285714287,1016,927,1743.2857142857142,345.85714285714283,1120,1673,1079.2857142857142,1599.857142857143,2036,851,1302.5714285714287,878.5714285714286,1522,2009.4285714285713,1495.7142857142858,443.85714285714283,2260.8571428571427,762,1772,1047.142857142857,1230
791,962.1212121212121,820.5584415584416,494.2857142857143,1161.857142857143,442,2260,1374.4285714285713,1862.4285714285713,1599.4285714285713,1016,927,1743.142857142857,345.7142857142857,1120,1673,1079.4285714285713,1599.7142857142858,2036.142857142857,851,1302.5714285714287,879.4285714285714,1525.857142857143,2011.4285714285713,1502,443.85714285714283,2260.8571428571427,762,1772,1047,1230
792,968.6363636363637,820.038961,491,1158.142857142857,442,2260,1374.5714285714287,1862.2857142857142,1599.2857142857142,1016,927,1743.142857142857,345.57142857142856,1120,1673,1079.5714285714287,1599.5714285714287,2036.2857142857142,851,1302.5714285714287,880.5714285714286,1529.7142857142858,2013.4285714285713,1508.2857142857142,443.85714285714283,2260.8571428571427,762,1772,1047,1230
793,975.1818181818182,819.6233766233765,487.42857142857144,1154.4285714285713,442,2260,1374.7142857142858,1862.2857142857142,1599.142857142857,1016.1428571428571,927,1743.2857142857142,345.42857142857144,1120,1673,1079.5714285714287,1599.4285714285713,2036.4285714285713,851,1302.7142857142858,881.4285714285714,1533.142857142857,2015.2857142857142,1514.4285714285713,443.85714285714283,2260.8571428571427,762,1772,1047,1230
794,981.8051948051949,819.2912801,483.42857142857144,1151,442,2260,1374.857142857143,1862.142857142857,1599,1016.2857142857143,927,1743.4285714285713,345.2857142857143,1120,1673,1079.5714285714287,1599.2857142857142,2036.5714285714287,851,1302.5714285714287,882.1428571428571,1535.857142857143,2016.857142857143,1520.142857142857,443.85714285714283,2260.8571428571427,762,1772,1047,1230
795,988.5064935064935,819.0426716141002,479.2857142857143,1148,442,2260,1375,1862.2857142857142,1599,1016.4285714285714,927,1743.5714285714287,345.14285714285717,1120,1673,1079.5714285714287,1599.142857142857,2036.7142857142858,851,1302.7142857142858,882.8571428571429,1538.7142857142858,2018.2857142857142,1525.2857142857142,443.85714285714283,2260.8571428571427,762,1772,1047,1230
796,995.2857142857143,818.8775510204081,475.14285714285717,1145.857142857143,442,2260,1375,1862.4285714285713,1599,1016.5714285714286,927,1743.7142857142858,345,1120,1673,1079.4285714285713,1599,2036.857142857143,851,1302.7142857142858,884,1541.857142857143,2019.7142857142858,1530.142857142857,444,2261,762,1772,1047,1230
797,1002.1428571428571,818.7959183673469,471.14285714285717,1144.7142857142858,442,2260,1375,1862.5714285714287,1599,1016.7142857142857,926.8571428571429,1743.7142857142858,345,1120,1673,1079.2857142857142,1599,2037,851,1302.5714285714287,884.8571428571429,1545.142857142857,2020.857142857143,1534.4285714285713,444,2261,762,1772,1047,1230
798,1009.0476190476192,818.6938775510205,467.14285714285717,1144.142857142857,442,2260,1375,1862.7142857142858,1599,1016.8571428571429,926.8571428571429,1743.7142857142858,345,1120,1673,1079.142857142857,1599,2037,851,1302.4285714285713,885.7142857142857,1548.2857142857142,2021.7142857142858,1538.2857142857142,444,2261,762,1772,1047,1230
799,1016,818.5714285714286,463.57142857142856,1144.5714285714287,442,2260,1375,1862.857142857143,1599,1017,926.8571428571429,1743.7142857142858,345,1120,1673,1079,1599,2037,851,1302.2857142857142,886.7142857142857,1551.5714285714287,2022.2857142857142,1541.7142857142858,444,2261,762,1772,1047,1230
800,1023,818.4285714285714,549.2142857142857,1217,442,2260,1375,1862.857142857143,1599,1017,926.8571428571429,1743.7142857142858,345,1120,1673,1079,1599,2037,851,1302.2857142857142,888,1554.857142857143,2022.857142857143,1544.5714285714287,444,2261,762,1772,1047,1230
